# 1000 Random Fibonacci Sequences (length 9)
# Each sequence starts with two random numbers between 1 and 20

20,19,39,58,97,155,252,407,659
18,17,35,52,87,139,226,365,591
3,13,16,29,45,74,119,193,312
12,14,26,40,66,106,172,278,450
11,10,21,31,52,83,135,218,353
1,14,15,29,44,73,117,190,307
6,10,16,26,42,68,110,178,288
9,2,11,13,24,37,61,98,159
8,18,26,44,70,114,184,298,482
6,1,7,8,15,23,38,61,99
9,8,17,25,42,67,109,176,285
5,2,7,9,16,25,41,66,107
4,4,8,12,20,32,52,84,136
15,12,27,39,66,105,171,276,447
12,12,24,36,60,96,156,252,408
14,19,33,52,85,137,222,359,581
16,8,24,32,56,88,144,232,376
20,8,28,36,64,100,164,264,428
6,11,17,28,45,73,118,191,309
11,17,28,45,73,118,191,309,500
14,19,33,52,85,137,222,359,581
19,5,24,29,53,82,135,217,352
1,18,19,37,56,93,149,242,391
13,11,24,35,59,94,153,247,400
8,8,16,24,40,64,104,168,272
8,14,22,36,58,94,152,246,398
13,16,29,45,74,119,193,312,505
18,18,36,54,90,144,234,378,612
2,5,7,12,19,31,50,81,131
2,1,3,4,7,11,18,29,47
2,10,12,22,34,56,90,146,236
18,6,24,30,54,84,138,222,360
2,11,13,24,37,61,98,159,257
13,2,15,17,32,49,81,130,211
8,17,25,42,67,109,176,285,461
11,16,27,43,70,113,183,296,479
19,8,27,35,62,97,159,256,415
3,3,6,9,15,24,39,63,102
4,9,13,22,35,57,92,149,241
13,12,25,37,62,99,161,260,421
6,17,23,40,63,103,166,269,435
14,10,24,34,58,92,150,242,392
8,12,20,32,52,84,136,220,356
2,18,20,38,58,96,154,250,404
3,5,8,13,21,34,55,89,144
6,1,7,8,15,23,38,61,99
1,20,21,41,62,103,165,268,433
10,20,30,50,80,130,210,340,550
10,15,25,40,65,105,170,275,445
1,2,3,5,8,13,21,34,55
7,19,26,45,71,116,187,303,490
20,16,36,52,88,140,228,368,596
7,9,16,25,41,66,107,173,280
20,2,22,24,46,70,116,186,302
19,13,32,45,77,122,199,321,520
18,4,22,26,48,74,122,196,318
8,1,9,10,19,29,48,77,125
17,4,21,25,46,71,117,188,305
12,4,16,20,36,56,92,148,240
10,18,28,46,74,120,194,314,508
12,14,26,40,66,106,172,278,450
8,4,12,16,28,44,72,116,188
2,20,22,42,64,106,170,276,446
9,12,21,33,54,87,141,228,369
19,2,21,23,44,67,111,178,289
16,12,28,40,68,108,176,284,460
4,9,13,22,35,57,92,149,241
9,17,26,43,69,112,181,293,474
17,5,22,27,49,76,125,201,326
6,10,16,26,42,68,110,178,288
17,16,33,49,82,131,213,344,557
10,16,26,42,68,110,178,288,466
10,8,18,26,44,70,114,184,298
16,18,34,52,86,138,224,362,586
13,15,28,43,71,114,185,299,484
19,17,36,53,89,142,231,373,604
19,8,27,35,62,97,159,256,415
10,18,28,46,74,120,194,314,508
15,2,17,19,36,55,91,146,237
7,15,22,37,59,96,155,251,406
9,13,22,35,57,92,149,241,390
17,15,32,47,79,126,205,331,536
13,14,27,41,68,109,177,286,463
13,13,26,39,65,104,169,273,442
5,9,14,23,37,60,97,157,254
5,10,15,25,40,65,105,170,275
2,19,21,40,61,101,162,263,425
4,5,9,14,23,37,60,97,157
12,16,28,44,72,116,188,304,492
13,17,30,47,77,124,201,325,526
2,19,21,40,61,101,162,263,425
10,15,25,40,65,105,170,275,445
1,9,10,19,29,48,77,125,202
10,3,13,16,29,45,74,119,193
13,5,18,23,41,64,105,169,274
20,20,40,60,100,160,260,420,680
9,2,11,13,24,37,61,98,159
7,7,14,21,35,56,91,147,238
1,11,12,23,35,58,93,151,244
20,6,26,32,58,90,148,238,386
9,17,26,43,69,112,181,293,474
20,6,26,32,58,90,148,238,386
13,1,14,15,29,44,73,117,190
16,12,28,40,68,108,176,284,460
6,7,13,20,33,53,86,139,225
11,19,30,49,79,128,207,335,542
6,19,25,44,69,113,182,295,477
20,19,39,58,97,155,252,407,659
18,11,29,40,69,109,178,287,465
19,14,33,47,80,127,207,334,541
1,13,14,27,41,68,109,177,286
15,15,30,45,75,120,195,315,510
9,18,27,45,72,117,189,306,495
7,1,8,9,17,26,43,69,112
5,14,19,33,52,85,137,222,359
20,13,33,46,79,125,204,329,533
12,4,16,20,36,56,92,148,240
13,6,19,25,44,69,113,182,295
9,16,25,41,66,107,173,280,453
6,2,8,10,18,28,46,74,120
17,9,26,35,61,96,157,253,410
10,6,16,22,38,60,98,158,256
11,18,29,47,76,123,199,322,521
14,3,17,20,37,57,94,151,245
3,18,21,39,60,99,159,258,417
15,18,33,51,84,135,219,354,573
6,10,16,26,42,68,110,178,288
13,8,21,29,50,79,129,208,337
18,12,30,42,72,114,186,300,486
14,7,21,28,49,77,126,203,329
2,17,19,36,55,91,146,237,383
18,15,33,48,81,129,210,339,549
15,18,33,51,84,135,219,354,573
15,10,25,35,60,95,155,250,405
3,18,21,39,60,99,159,258,417
12,5,17,22,39,61,100,161,261
5,11,16,27,43,70,113,183,296
13,5,18,23,41,64,105,169,274
5,9,14,23,37,60,97,157,254
7,15,22,37,59,96,155,251,406
5,19,24,43,67,110,177,287,464
9,18,27,45,72,117,189,306,495
11,5,16,21,37,58,95,153,248
17,11,28,39,67,106,173,279,452
6,1,7,8,15,23,38,61,99
9,1,10,11,21,32,53,85,138
14,2,16,18,34,52,86,138,224
15,6,21,27,48,75,123,198,321
12,15,27,42,69,111,180,291,471
3,1,4,5,9,14,23,37,60
3,7,10,17,27,44,71,115,186
19,11,30,41,71,112,183,295,478
5,4,9,13,22,35,57,92,149
2,20,22,42,64,106,170,276,446
10,8,18,26,44,70,114,184,298
11,8,19,27,46,73,119,192,311
9,8,17,25,42,67,109,176,285
2,18,20,38,58,96,154,250,404
3,2,5,7,12,19,31,50,81
3,8,11,19,30,49,79,128,207
1,20,21,41,62,103,165,268,433
10,12,22,34,56,90,146,236,382
7,8,15,23,38,61,99,160,259
8,11,19,30,49,79,128,207,335
13,13,26,39,65,104,169,273,442
10,19,29,48,77,125,202,327,529
8,4,12,16,28,44,72,116,188
20,19,39,58,97,155,252,407,659
20,5,25,30,55,85,140,225,365
4,13,17,30,47,77,124,201,325
15,10,25,35,60,95,155,250,405
9,4,13,17,30,47,77,124,201
9,16,25,41,66,107,173,280,453
20,17,37,54,91,145,236,381,617
3,16,19,35,54,89,143,232,375
6,2,8,10,18,28,46,74,120
15,14,29,43,72,115,187,302,489
1,12,13,25,38,63,101,164,265
19,1,20,21,41,62,103,165,268
13,20,33,53,86,139,225,364,589
19,3,22,25,47,72,119,191,310
11,11,22,33,55,88,143,231,374
16,17,33,50,83,133,216,349,565
11,10,21,31,52,83,135,218,353
10,20,30,50,80,130,210,340,550
6,17,23,40,63,103,166,269,435
8,6,14,20,34,54,88,142,230
1,6,7,13,20,33,53,86,139
18,13,31,44,75,119,194,313,507
15,11,26,37,63,100,163,263,426
18,13,31,44,75,119,194,313,507
1,18,19,37,56,93,149,242,391
9,2,11,13,24,37,61,98,159
7,14,21,35,56,91,147,238,385
12,12,24,36,60,96,156,252,408
1,7,8,15,23,38,61,99,160
2,12,14,26,40,66,106,172,278
20,13,33,46,79,125,204,329,533
20,12,32,44,76,120,196,316,512
14,8,22,30,52,82,134,216,350
18,20,38,58,96,154,250,404,654
19,6,25,31,56,87,143,230,373
15,3,18,21,39,60,99,159,258
18,18,36,54,90,144,234,378,612
7,5,12,17,29,46,75,121,196
7,19,26,45,71,116,187,303,490
1,2,3,5,8,13,21,34,55
11,19,30,49,79,128,207,335,542
9,20,29,49,78,127,205,332,537
9,6,15,21,36,57,93,150,243
1,4,5,9,14,23,37,60,97
6,6,12,18,30,48,78,126,204
20,19,39,58,97,155,252,407,659
12,8,20,28,48,76,124,200,324
7,13,20,33,53,86,139,225,364
16,12,28,40,68,108,176,284,460
13,20,33,53,86,139,225,364,589
12,3,15,18,33,51,84,135,219
7,7,14,21,35,56,91,147,238
6,10,16,26,42,68,110,178,288
20,12,32,44,76,120,196,316,512
17,11,28,39,67,106,173,279,452
8,16,24,40,64,104,168,272,440
10,14,24,38,62,100,162,262,424
4,9,13,22,35,57,92,149,241
18,1,19,20,39,59,98,157,255
8,9,17,26,43,69,112,181,293
2,20,22,42,64,106,170,276,446
